GENE_NAME,UniProt_ID,PDB_ID,CHAIN,RESIDUE_RANGE
CD209,Q9NNX6,2IT5,A,250-388
CD209,Q9NNX6,2IT6,A,250-404
CD209,Q9NNX6,2XR5,A,254-404
CD209,Q9NNX6,2XR6,A,250-404
CD209,Q9NNX6,6GHV,A/B/C/D/E/F,250-404
CD209,Q9NNX6,7NL6,A,250-404
CD209,Q9NNX6,7NL7,A,250-404
CD209,Q9NNX6,9EMQ,A,250-404
CD209,Q9NNX6,9EMR,A/B/C,250-404
CD209,Q9NNX6,9EMS,A,250-404
CD320,Q9NPF0,4ZRP,C/D,53-171
CD320,Q9NPF0,4ZRQ,C/D,53-171
CD320,Q9NPF0,7QBD,C/D,52-198
CD320,Q9NPF0,7QBE,B/D,52-198
CD320,Q9NPF0,7QBF,C,52-198
CD320,Q9NPF0,7QBG,B/D,52-198
CDA,P32320,1MQ0,A/B,11-146
CDC123,O75794,8PHD,A/C,1-336
CDC123,O75794,8PHV,A/C,1-336
CDK12,Q9NYV4,4CXA,A/C,715-1052
CDK12,Q9NYV4,4NST,A/C,714-1063
CDK12,Q9NYV4,4UN0,C/D,715-1038
CDK12,Q9NYV4,5ACB,C/D,715-1052
CDK12,Q9NYV4,6B3E,A/C,717-1036
CDK12,Q9NYV4,6CKX,A/C,714-1063
CDK12,Q9NYV4,6TD3,B/E/H,712-1051
CDK12,Q9NYV4,7NXK,A/C,714-1063
CDK12,Q9NYV4,8BU1,B/E/H,712-1051
CDK12,Q9NYV4,8BU2,B/E/H,712-1051
CDK12,Q9NYV4,8BU3,B/E/H,712-1051
CDK12,Q9NYV4,8BU4,B/E/H,712-1051
CDK12,Q9NYV4,8BU5,B/E/H,712-1051
CDK12,Q9NYV4,8BU6,B/E/H,712-1051
CDK12,Q9NYV4,8BU7,B/E/H,712-1051
CDK12,Q9NYV4,8BU9,B/E/H,712-1051
CDK12,Q9NYV4,8BUA,B/E/H,712-1051
CDK12,Q9NYV4,8BUB,B/E/H,712-1051
CDK12,Q9NYV4,8BUC,B/E/H,712-1051
CDK12,Q9NYV4,8BUD,B/E/H,712-1051
CDK12,Q9NYV4,8BUE,B/E/H,712-1051
CDK12,Q9NYV4,8BUF,B/E/H,712-1051
CDK12,Q9NYV4,8BUG,B/E/H,712-1051
CDK12,Q9NYV4,8BUH,B/E/H,712-1051
CDK12,Q9NYV4,8BUI,B/E/H,712-1051
CDK12,Q9NYV4,8BUJ,B/E/H,712-1051
CDK12,Q9NYV4,8BUK,B/E/H,712-1051
CDK12,Q9NYV4,8BUL,B/E/H,712-1052
CDK12,Q9NYV4,8BUM,B/E/H,712-1051
CDK12,Q9NYV4,8BUN,B/E/H,712-1051
CDK12,Q9NYV4,8BUO,B/E/H,712-1051
CDK12,Q9NYV4,8BUP,B/E/H,712-1051
CDK12,Q9NYV4,8BUQ,B/E/H,712-1051
CDK12,Q9NYV4,8BUR,B/E/H,712-1051
CDK12,Q9NYV4,8BUS,B/E/H,712-1051
CDK12,Q9NYV4,8BUT,B/E/H,712-1051
CDK12,Q9NYV4,8P81,A,714-1063
CDK12,Q9NYV4,9FMR,B/E/H,714-1063
CDK2,P24941,1AQ1,A,1-298
CDK2,P24941,1B38,A,1-298
CDK2,P24941,1B39,A,1-298
CDK2,P24941,1BUH,A,1-298
CDK2,P24941,1CKP,A,1-298
CDK2,P24941,1DI8,A,1-298
CDK2,P24941,1DM2,A,1-298
CDK2,P24941,1E1V,A,1-298
CDK2,P24941,1E1X,A,1-298
CDK2,P24941,1E9H,A/C,1-296
CDK2,P24941,1F5Q,A/C,1-298
CDK2,P24941,1FIN,A/C,1-298
CDK2,P24941,1FQ1,B,1-298
CDK2,P24941,1FVT,A,1-298
CDK2,P24941,1FVV,A/C,1-298
CDK2,P24941,1G5S,A,1-298
CDK2,P24941,1GIH,A,1-298
CDK2,P24941,1GII,A,1-298
CDK2,P24941,1GIJ,A,1-298
CDK2,P24941,1GY3,A/C,1-296
CDK2,P24941,1GZ8,A,1-298
CDK2,P24941,1H00,A,1-298
CDK2,P24941,1H01,A,1-298
CDK2,P24941,1H07,A,1-298
CDK2,P24941,1H08,A,1-298
CDK2,P24941,1H0V,A,1-298
CDK2,P24941,1H0W,A,1-298
CDK2,P24941,1H1P,A/C,1-298
CDK2,P24941,1H1Q,A/C,1-298
CDK2,P24941,1H1R,A/C,1-298
CDK2,P24941,1H1S,A/C,1-298
CDK2,P24941,1H24,A/C,1-298
CDK2,P24941,1H25,A/C,1-298
CDK2,P24941,1H26,A/C,1-298
CDK2,P24941,1H27,A/C,1-298
CDK2,P24941,1H28,A/C,1-298
CDK2,P24941,1HCK,A,1-298
CDK2,P24941,1HCL,A,1-298
CDK2,P24941,1JST,A/C,1-298
CDK2,P24941,1JSU,A,1-298
CDK2,P24941,1JSV,A,1-298
CDK2,P24941,1JVP,P,1-298
CDK2,P24941,1KE5,A,1-298
CDK2,P24941,1KE6,A,1-298
CDK2,P24941,1KE7,A,1-298
CDK2,P24941,1KE8,A,1-298
CDK2,P24941,1KE9,A,1-298
CDK2,P24941,1OGU,A/C,1-298
CDK2,P24941,1OI9,A/C,1-298
CDK2,P24941,1OIQ,A,1-298
CDK2,P24941,1OIR,A,1-298
CDK2,P24941,1OIT,A,1-298
CDK2,P24941,1OIU,A/C,1-298
CDK2,P24941,1OIY,A/C,1-298
CDK2,P24941,1OKV,A/C,1-298
CDK2,P24941,1OKW,A/C,1-298
CDK2,P24941,1OL1,A/C,1-298
CDK2,P24941,1OL2,A/C,1-298
CDK2,P24941,1P2A,A,1-298
CDK2,P24941,1P5E,A/C,1-298
CDK2,P24941,1PF8,A,1-298
CDK2,P24941,1PKD,A/C,1-296
CDK2,P24941,1PW2,A,1-298
CDK2,P24941,1PXI,A,1-298
CDK2,P24941,1PXJ,A,1-298
CDK2,P24941,1PXK,A,1-298
CDK2,P24941,1PXL,A,1-298
CDK2,P24941,1PXM,A,1-298
CDK2,P24941,1PXN,A,1-298
CDK2,P24941,1PXO,A,1-298
CDK2,P24941,1PXP,A,1-298
CDK2,P24941,1PYE,A,1-298
CDK2,P24941,1QMZ,A/C,1-298
CDK2,P24941,1R78,A,1-298
CDK2,P24941,1URC,A/C,1-298
CDK2,P24941,1URW,A,1-298
CDK2,P24941,1V1K,A,1-298
CDK2,P24941,1VYW,A/C,1-298
CDK2,P24941,1VYZ,A,1-298
CDK2,P24941,1W0X,C,1-298
CDK2,P24941,1W8C,A,1-298
CDK2,P24941,1W98,A,1-297
CDK2,P24941,1WCC,A,1-298
CDK2,P24941,1Y8Y,A,1-298
CDK2,P24941,1Y91,A,1-298
CDK2,P24941,1YKR,A,1-298
CDK2,P24941,2A0C,X,1-298
CDK2,P24941,2A4L,A,1-298
CDK2,P24941,2B52,A,1-298
CDK2,P24941,2B53,A,1-298
CDK2,P24941,2B54,A,1-298
CDK2,P24941,2B55,A,1-298
CDK2,P24941,2BHE,A,1-298
CDK2,P24941,2BHH,A,1-298
CDK2,P24941,2BKZ,A/C,1-298
CDK2,P24941,2BPM,A/C,1-298
CDK2,P24941,2BTR,A,1-298
CDK2,P24941,2BTS,A,1-298
CDK2,P24941,2C4G,A/C,1-298
CDK2,P24941,2C5N,A/C,1-298
CDK2,P24941,2C5O,A/C,1-298
CDK2,P24941,2C5V,A/C,1-298
CDK2,P24941,2C5X,A/C,1-298
CDK2,P24941,2C5Y,A,1-298
CDK2,P24941,2C68,A,1-298
CDK2,P24941,2C69,A,1-298
CDK2,P24941,2C6I,A,1-298
CDK2,P24941,2C6K,A,1-298
CDK2,P24941,2C6L,A,1-298
CDK2,P24941,2C6M,A,1-298
CDK2,P24941,2C6O,A,1-298
CDK2,P24941,2C6T,A/C,1-298
CDK2,P24941,2CCH,A/C,1-298
CDK2,P24941,2CCI,A/C,1-298
CDK2,P24941,2CJM,A/C,1-298
CDK2,P24941,2CLX,A,1-298
CDK2,P24941,2DS1,A,1-298
CDK2,P24941,2DUV,A,1-298
CDK2,P24941,2EXM,A,1-298
CDK2,P24941,2FVD,A,1-298
CDK2,P24941,2G9X,A/C,1-298
CDK2,P24941,2I40,A/C,1-298
CDK2,P24941,2IW6,A/C,1-298
CDK2,P24941,2IW8,A/C,1-298
CDK2,P24941,2IW9,A/C,1-298
CDK2,P24941,2J9M,A,1-298
CDK2,P24941,2JGZ,A,1-288
CDK2,P24941,2R3F,A,1-298
CDK2,P24941,2R3G,A,1-298
CDK2,P24941,2R3H,A,1-298
CDK2,P24941,2R3I,A,1-298
CDK2,P24941,2R3J,A,1-298
CDK2,P24941,2R3K,A,1-298
CDK2,P24941,2R3L,A,1-298
CDK2,P24941,2R3M,A,1-298
CDK2,P24941,2R3N,A,1-298
CDK2,P24941,2R3O,A,1-298
CDK2,P24941,2R3P,A,1-298
CDK2,P24941,2R3Q,A,1-298
CDK2,P24941,2R3R,A,1-298
CDK2,P24941,2R64,A,1-298
CDK2,P24941,2UUE,A/C,1-298
CDK2,P24941,2UZB,A/C,1-298
CDK2,P24941,2UZD,A/C,1-298
CDK2,P24941,2UZE,A/C,1-298
CDK2,P24941,2UZL,A/C,1-298
CDK2,P24941,2UZN,A,1-298
CDK2,P24941,2UZO,A,1-298
CDK2,P24941,2V0D,A,1-298
CDK2,P24941,2V22,A/C,1-298
CDK2,P24941,2VTA,A,1-298
CDK2,P24941,2VTH,A,1-298
CDK2,P24941,2VTI,A,1-298
CDK2,P24941,2VTJ,A,1-298
CDK2,P24941,2VTL,A,1-298
CDK2,P24941,2VTM,A,1-298
CDK2,P24941,2VTN,A,1-298
CDK2,P24941,2VTO,A,1-298
CDK2,P24941,2VTP,A,1-298
CDK2,P24941,2VTQ,A,1-298
CDK2,P24941,2VTR,A,1-298
CDK2,P24941,2VTS,A,1-298
CDK2,P24941,2VTT,A,1-298
CDK2,P24941,2VU3,A,1-298
CDK2,P24941,2VV9,A,1-298
CDK2,P24941,2W05,A,1-298
CDK2,P24941,2W06,A,1-298
CDK2,P24941,2W17,A,1-298
CDK2,P24941,2W1H,A,1-298
CDK2,P24941,2WEV,A/C,1-298
CDK2,P24941,2WFY,A/C,1-298
CDK2,P24941,2WHB,A/C,1-298
CDK2,P24941,2WIH,A/C,1-298
CDK2,P24941,2WIP,A/C,1-298
CDK2,P24941,2WMA,A/C,1-298
CDK2,P24941,2WMB,A/C,1-298
CDK2,P24941,2WPA,A/C,1-298
CDK2,P24941,2WXV,A/C,1-298
CDK2,P24941,2X1N,A/C,1-298
CDK2,P24941,2XMY,A,1-298
CDK2,P24941,2XNB,A,1-298
CDK2,P24941,3BHT,A/C,1-298
CDK2,P24941,3BHU,A/C,1-298
CDK2,P24941,3BHV,A/C,1-298
CDK2,P24941,3DDP,A/C,1-298
CDK2,P24941,3DDQ,A/C,1-298
CDK2,P24941,3DOG,A/C,1-298
CDK2,P24941,3EID,A/C,1-298
CDK2,P24941,3EJ1,A/C,1-298
CDK2,P24941,3EOC,A/C,1-298
CDK2,P24941,3EZR,A,1-298
CDK2,P24941,3EZV,A,1-298
CDK2,P24941,3F5X,A/C,1-298
CDK2,P24941,3FZ1,A,1-298
CDK2,P24941,3IG7,A,1-298
CDK2,P24941,3IGG,A,1-298
CDK2,P24941,3LE6,A,1-298
CDK2,P24941,3LFN,A,1-298
CDK2,P24941,3LFQ,A,1-298
CDK2,P24941,3LFS,A,1-298
CDK2,P24941,3MY5,A/C,1-298
CDK2,P24941,3NS9,A,1-298
CDK2,P24941,3PJ8,A,1-298
CDK2,P24941,3PXF,A,1-298
CDK2,P24941,3PXQ,A,1-298
CDK2,P24941,3PXR,A,1-298
CDK2,P24941,3PXY,A,1-298
CDK2,P24941,3PXZ,A,1-298
CDK2,P24941,3PY0,A,1-298
CDK2,P24941,3PY1,A,1-298
CDK2,P24941,3QHR,A/C,1-296
CDK2,P24941,3QHW,A/C,1-296
CDK2,P24941,3QL8,A,1-298
CDK2,P24941,3QQF,A,1-298
CDK2,P24941,3QQG,A,1-298
CDK2,P24941,3QQH,A,1-298
CDK2,P24941,3QQJ,A,1-298
CDK2,P24941,3QQK,A,1-298
CDK2,P24941,3QQL,A,1-298
CDK2,P24941,3QRT,A,1-298
CDK2,P24941,3QRU,A,1-298
CDK2,P24941,3QTQ,A,1-298
CDK2,P24941,3QTR,A,1-298
CDK2,P24941,3QTS,A,1-298
CDK2,P24941,3QTU,A,1-298
CDK2,P24941,3QTW,A,1-298
CDK2,P24941,3QTX,A,1-298
CDK2,P24941,3QTZ,A,1-298
CDK2,P24941,3QU0,A,1-298
CDK2,P24941,3QWJ,A,1-298
CDK2,P24941,3QWK,A,1-298
CDK2,P24941,3QX2,A,1-298
CDK2,P24941,3QX4,A,1-298
CDK2,P24941,3QXO,A,1-298
CDK2,P24941,3QXP,A,1-298
CDK2,P24941,3QZF,A,1-298
CDK2,P24941,3QZG,A,1-298
CDK2,P24941,3QZH,A,1-298
CDK2,P24941,3QZI,A,1-298
CDK2,P24941,3R1Q,A,1-298
CDK2,P24941,3R1S,A,1-298
CDK2,P24941,3R1Y,A,1-298
CDK2,P24941,3R28,A,1-298
CDK2,P24941,3R6X,A,1-298
CDK2,P24941,3R71,A,1-298
CDK2,P24941,3R73,A,1-298
CDK2,P24941,3R7E,A,1-298
CDK2,P24941,3R7I,A,1-298
CDK2,P24941,3R7U,A,1-298
CDK2,P24941,3R7V,A,1-298
CDK2,P24941,3R7Y,A,1-298
CDK2,P24941,3R83,A,1-298
CDK2,P24941,3R8L,A,1-298
CDK2,P24941,3R8M,A,1-298
CDK2,P24941,3R8P,A,1-298
CDK2,P24941,3R8U,A,1-298
CDK2,P24941,3R8V,A,1-298
CDK2,P24941,3R8Z,A,1-298
CDK2,P24941,3R9D,A,1-298
CDK2,P24941,3R9H,A,1-298
CDK2,P24941,3R9N,A,1-298
CDK2,P24941,3R9O,A,1-298
CDK2,P24941,3RAH,A,1-298
CDK2,P24941,3RAI,A,1-298
CDK2,P24941,3RAK,A,1-298
CDK2,P24941,3RAL,A,1-298
CDK2,P24941,3RJC,A,1-298
CDK2,P24941,3RK5,A,1-298
CDK2,P24941,3RK7,A,1-298
CDK2,P24941,3RK9,A,1-298
CDK2,P24941,3RKB,A,1-298
CDK2,P24941,3RM6,A,1-298
CDK2,P24941,3RM7,A,1-298
CDK2,P24941,3RMF,A,1-298
CDK2,P24941,3RNI,A,1-298
CDK2,P24941,3ROY,A,1-298
CDK2,P24941,3RPO,A,1-298
CDK2,P24941,3RPR,A,1-298
CDK2,P24941,3RPV,A,1-298
CDK2,P24941,3RPY,A,1-298
CDK2,P24941,3RZB,A,1-298
CDK2,P24941,3S00,A,1-298
CDK2,P24941,3S0O,A,1-298
CDK2,P24941,3S1H,A,1-298
CDK2,P24941,3S2P,A,1-298
CDK2,P24941,3SQQ,A,1-298
CDK2,P24941,3SW4,A,1-298
CDK2,P24941,3SW7,A,1-298
CDK2,P24941,3TI1,A,1-298
CDK2,P24941,3TIY,A,1-298
CDK2,P24941,3TIZ,A,1-298
CDK2,P24941,3TNW,A/C,1-298
CDK2,P24941,3ULI,A,1-298
CDK2,P24941,3UNJ,A,1-298
CDK2,P24941,3UNK,A,1-298
CDK2,P24941,3WBL,A,1-298
CDK2,P24941,4ACM,A,1-298
CDK2,P24941,4BCK,A/C,1-298
CDK2,P24941,4BCM,A/C,1-298
CDK2,P24941,4BCN,A/C,1-298
CDK2,P24941,4BCO,A/C,1-298
CDK2,P24941,4BCP,A/C,1-298
CDK2,P24941,4BCQ,A/C,1-298
CDK2,P24941,4BGH,A,1-298
CDK2,P24941,4BZD,A,1-298
CDK2,P24941,4CFM,A/C,1-298
CDK2,P24941,4CFN,A/C,1-298
CDK2,P24941,4CFU,A/C,1-298
CDK2,P24941,4CFV,A/C,1-298
CDK2,P24941,4CFW,A/C,1-298
CDK2,P24941,4CFX,A/C,1-298
CDK2,P24941,4D1X,A,1-298
CDK2,P24941,4D1Z,A,1-298
CDK2,P24941,4EK3,A,1-298
CDK2,P24941,4EK4,A,1-298
CDK2,P24941,4EK5,A,1-298
CDK2,P24941,4EK6,A,1-298
CDK2,P24941,4EK8,A,1-298
CDK2,P24941,4EOI,A/C,1-298
CDK2,P24941,4EOJ,A/C,1-298
CDK2,P24941,4EOK,A/C,1-297
CDK2,P24941,4EOL,A/C,1-297
CDK2,P24941,4EOM,A/C,1-297
CDK2,P24941,4EON,A/C,1-298
CDK2,P24941,4EOO,A/C,1-297
CDK2,P24941,4EOP,A/C,1-297
CDK2,P24941,4EOQ,A/C,1-297
CDK2,P24941,4EOR,A/C,1-297
CDK2,P24941,4EOS,A/C,1-297
CDK2,P24941,4ERW,A,1-298
CDK2,P24941,4EZ3,A,1-298
CDK2,P24941,4EZ7,A,1-298
CDK2,P24941,4FKG,A,1-298
CDK2,P24941,4FKI,A,1-298
CDK2,P24941,4FKJ,A,1-298
CDK2,P24941,4FKL,A,1-298
CDK2,P24941,4FKO,A,1-298
CDK2,P24941,4FKP,A,1-298
CDK2,P24941,4FKQ,A,1-298
CDK2,P24941,4FKR,A,1-298
CDK2,P24941,4FKS,A,1-298
CDK2,P24941,4FKT,A,1-298
CDK2,P24941,4FKU,A,1-298
CDK2,P24941,4FKV,A,1-298
CDK2,P24941,4FKW,A,1-298
CDK2,P24941,4FX3,A/C,1-298
CDK2,P24941,4GCJ,A,1-298
CDK2,P24941,4I3Z,A/C,1-296
CDK2,P24941,4II5,A/C,1-298
CDK2,P24941,4KD1,A,1-298
CDK2,P24941,4LYN,A,1-298
CDK2,P24941,4NJ3,A,1-298
CDK2,P24941,4RJ3,A,1-298
CDK2,P24941,5A14,A,1-298
CDK2,P24941,5AND,A,1-298
CDK2,P24941,5ANE,A,1-298
CDK2,P24941,5ANG,A,1-298
CDK2,P24941,5ANI,A,1-298
CDK2,P24941,5ANJ,A,1-298
CDK2,P24941,5ANK,A,1-298
CDK2,P24941,5ANO,A,1-298
CDK2,P24941,5CYI,A/C,1-298
CDK2,P24941,5D1J,A,1-298
CDK2,P24941,5FP5,A,1-298
CDK2,P24941,5FP6,A,1-298
CDK2,P24941,5IEV,A,1-298
CDK2,P24941,5IEX,A,1-298
CDK2,P24941,5IEY,A,1-298
CDK2,P24941,5IF1,A/C,1-298
CDK2,P24941,5JQ5,A,1-298
CDK2,P24941,5JQ8,A,1-298
CDK2,P24941,5K4J,A,1-298
CDK2,P24941,5L2W,A,1-298
CDK2,P24941,5LMK,A,"1-298, C=1-296"
CDK2,P24941,5MHQ,A,1-298
CDK2,P24941,5NEV,A/C,1-298
CDK2,P24941,5OO0,A,1-298
CDK2,P24941,5OO1,A,1-298
CDK2,P24941,5OO3,A,1-298
CDK2,P24941,5OSJ,A,1-298
CDK2,P24941,5OSM,A,1-298
CDK2,P24941,5UQ1,A/C,1-298
CDK2,P24941,5UQ2,A,1-298
CDK2,P24941,5UQ3,A,1-298
CDK2,P24941,6ATH,A,1-298
CDK2,P24941,6GUB,A/C,1-298
CDK2,P24941,6GUC,A/C,1-298
CDK2,P24941,6GUE,A/C,1-298
CDK2,P24941,6GUF,A/C,1-298
CDK2,P24941,6GUH,A,1-298
CDK2,P24941,6GUK,A,1-298
CDK2,P24941,6GVA,A,1-298
CDK2,P24941,6INL,A,1-298
CDK2,P24941,6JGM,A,1-298
CDK2,P24941,6OQI,A,1-298
CDK2,P24941,6P3W,A/C,1-298
CDK2,P24941,6Q3B,A,1-298
CDK2,P24941,6Q3C,A,1-298
CDK2,P24941,6Q3F,A,1-298
CDK2,P24941,6Q48,A,1-298
CDK2,P24941,6Q49,A,1-298
CDK2,P24941,6Q4A,A,1-298
CDK2,P24941,6Q4B,A,1-298
CDK2,P24941,6Q4C,A,1-298
CDK2,P24941,6Q4D,A,1-298
CDK2,P24941,6Q4E,A,1-298
CDK2,P24941,6Q4F,A,1-298
CDK2,P24941,6Q4G,A,1-298
CDK2,P24941,6Q4H,A,1-298
CDK2,P24941,6Q4I,A,1-298
CDK2,P24941,6Q4J,A,1-298
CDK2,P24941,6Q4K,A,1-298
CDK2,P24941,6RIJ,A/C,1-298
CDK2,P24941,6SG4,A/C,1-298
CDK2,P24941,6YL1,A,1-298
CDK2,P24941,6YL6,A,1-298
CDK2,P24941,6YLK,A,1-298
CDK2,P24941,7ACK,A/C,1-298
CDK2,P24941,7B5L,L,1-298
CDK2,P24941,7B5R,L,1-298
CDK2,P24941,7B7S,A/C,1-298
CDK2,P24941,7E34,A,2-298
CDK2,P24941,7KJS,A,1-298
CDK2,P24941,7M2F,A,1-298
CDK2,P24941,7MKX,A/C,1-298
CDK2,P24941,7NVQ,A,1-298
CDK2,P24941,7QHL,A/C,1-298
CDK2,P24941,7RA5,A,1-298
CDK2,P24941,7RWE,A,1-298
CDK2,P24941,7RWF,A,1-298
CDK2,P24941,7RXO,A,1-298
CDK2,P24941,7S4T,A,1-298
CDK2,P24941,7S7A,A,1-298
CDK2,P24941,7S84,A,1-298
CDK2,P24941,7S85,A,1-298
CDK2,P24941,7S9X,A,1-298
CDK2,P24941,7SA0,A,1-298
CDK2,P24941,7UG1,A,1-298
CDK2,P24941,7UXI,A,1-298
CDK2,P24941,7UXK,A,1-298
CDK2,P24941,7VDU,A,1-298
CDK2,P24941,7ZPC,A,1-298
CDK2,P24941,8B54,A/C,1-298
CDK2,P24941,8BYA,A,1-298
CDK2,P24941,8BZO,A,1-297
CDK2,P24941,8CUR,A,1-298
CDK2,P24941,8ERD,A,1-298
CDK2,P24941,8ERN,A,1-298
CDK2,P24941,8FOW,A,1-298
CDK2,P24941,8FP0,A,1-298
CDK2,P24941,8FP5,A,1-298
CDK2,P24941,8H6P,A,1-297
CDK2,P24941,8H6T,A,1-297
CDK2,P24941,8OR0,H,1-298
CDK2,P24941,8OR4,H,1-298
CDK2,P24941,8OY2,A,1-298
CDK2,P24941,8ROZ,A,1-298
CDK2,P24941,8RU8,A,1-298
CDK2,P24941,8UV0,A,2-298
CDK2,P24941,8VQ3,A,1-298
CDK2,P24941,8VQ4,A,1-298
CDK2,P24941,9FR2,A,1-298
CDK9,P50750,3BLH,A,2-330
CDK9,P50750,3BLQ,A,2-330
CDK9,P50750,3BLR,A,2-330
CDK9,P50750,3LQ5,A,2-330
CDK9,P50750,3MI9,A,1-345
CDK9,P50750,3MIA,A,1-345
CDK9,P50750,3MY1,A,2-330
CDK9,P50750,3TN8,A,2-330
CDK9,P50750,3TNH,A,2-330
CDK9,P50750,3TNI,A,2-330
CDK9,P50750,4BCF,A,2-330
CDK9,P50750,4BCG,A,2-330
CDK9,P50750,4BCH,A,2-330
CDK9,P50750,4BCI,A,2-330
CDK9,P50750,4BCJ,A,2-330
CDK9,P50750,4EC8,A,2-372
CDK9,P50750,4EC9,A,2-372
CDK9,P50750,4IMY,A/C/E,1-330
CDK9,P50750,4OGR,A/E/I,1-330
CDK9,P50750,4OR5,A/F,7-332
CDK9,P50750,5L1Z,A,1-330
CDK9,P50750,6CYT,A,1-330
CDK9,P50750,6GZH,A,1-326
CDK9,P50750,6W9E,A,1-330
CDK9,P50750,6Z45,A,1-330
CDK9,P50750,7NWK,A,1-330
CDK9,P50750,8I0L,A,2-330
CDK9,P50750,8K5R,A,1-330
CDS1,O96017,1GXC,A/D/G/J,64-212
CDS1,O96017,2CN5,A,210-531
CDS1,O96017,2CN8,A,210-531
CDS1,O96017,2W0J,A,210-531
CDS1,O96017,2W7X,A,210-531
CDS1,O96017,2WTC,A,210-531
CDS1,O96017,2WTD,A,210-531
CDS1,O96017,2WTI,A,210-531
CDS1,O96017,2WTJ,A,210-531
CDS1,O96017,2XBJ,A,210-531
CDS1,O96017,2XK9,A,210-531
CDS1,O96017,2XM8,A,210-531
CDS1,O96017,2XM9,A,210-531
CDS1,O96017,2YCF,A,210-530
CDS1,O96017,2YCQ,A,210-531
CDS1,O96017,2YCR,A,210-531
CDS1,O96017,2YCS,A,210-531
CDS1,O96017,2YIQ,A,210-531
CDS1,O96017,2YIR,A,210-531
CDS1,O96017,2YIT,A,210-531
CDS1,O96017,3I6U,A/B,84-502
CDS1,O96017,3I6W,A/B/C/D/E/F/G/H,70-512
CDS1,O96017,3VA4,C,63-73
CDS1,O96017,4A9R,A,210-531
CDS1,O96017,4A9S,A,210-531
CDS1,O96017,4A9T,A,210-531
CDS1,O96017,4A9U,A,210-531
CDS1,O96017,4BDA,A,210-531
CDS1,O96017,4BDB,A,210-531
CDS1,O96017,4BDC,A,210-531
CDS1,O96017,4BDD,A,210-531
CDS1,O96017,4BDE,A,210-531
CDS1,O96017,4BDF,A,210-531
CDS1,O96017,4BDG,A,210-531
CDS1,O96017,4BDH,A,210-531
CDS1,O96017,4BDI,A,210-531
CDS1,O96017,4BDJ,A,210-531
CDS1,O96017,4BDK,A,210-531
CEPT1,Q9Y6K0,8GYW,A/B,28-407
CEPT1,Q9Y6K0,8GYX,A/B,28-407
CES1,P02795,1MHU,A,31-61
CES1,P02795,2MHU,A,1-30
CETN2,P41208,1M39,A,84-172
CETN2,P41208,1ZMZ,A,1-98
CETN2,P41208,2A4J,A,94-172
CETN2,P41208,2GGM,A/B,1-172
CETN2,P41208,2K2I,A,94-172
CETN2,P41208,2OBH,A/B,26-168
CETN2,P41208,8EBS,J,1-172
CETN2,P41208,8EBT,J,103-172
CETN2,P41208,8EBV,J,1-172
CETN2,P41208,8EBW,J,1-172
CETN2,P41208,8EBX,J,1-172
CETN2,P41208,8J07,f2,1-172
CFI,P05156,2XRC,A/B/C/D,19-583
CFI,P05156,5O32,D/H,"19-339, I/J=340-583"
CFTR,P13569,1XMI,A/B/C/D/E,389-678
CFTR,P13569,1XMJ,A,389-677
CFTR,P13569,2BBO,A,389-678
CFTR,P13569,2BBS,A/B,389-677
CFTR,P13569,2BBT,A/B,389-678
CFTR,P13569,2LOB,B,1473-1480
CFTR,P13569,2PZE,A/B,387-646
CFTR,P13569,2PZF,A/B,387-646
CFTR,P13569,2PZG,A/B,375-646
CFTR,P13569,3GD7,A/B/C/D,1193-1427
CFTR,P13569,3ISW,C,5-20
CFTR,P13569,4WZ6,A,389-678
CFTR,P13569,5D2D,C,747-774
CFTR,P13569,5D3E,C/G/K,762-801
CFTR,P13569,5D3F,C,747-774
CFTR,P13569,5TF7,A,387-646
CFTR,P13569,5TF8,A,387-646
CFTR,P13569,5TFA,A,387-646
CFTR,P13569,5TFB,A,387-646
CFTR,P13569,5TFC,A,387-646
CFTR,P13569,5TFD,A,387-646
CFTR,P13569,5TFF,A,387-646
CFTR,P13569,5TFG,A,387-646
CFTR,P13569,5TFI,A,387-646
CFTR,P13569,5TFJ,A,387-646
CFTR,P13569,5TGK,A,387-646
CFTR,P13569,5UAK,A,1-1480
CFTR,P13569,6GJQ,A/C/E/G,387-646
CFTR,P13569,6GJS,A,387-646
CFTR,P13569,6GJU,A,387-646
CFTR,P13569,6GK4,A/D,387-646
CFTR,P13569,6GKD,A/F/I/L/O/R,387-646
CFTR,P13569,6HEP,E/F,747-774
CFTR,P13569,6MSM,A,1-1480
CFTR,P13569,6O1V,A,1-1480
CFTR,P13569,6O2P,A,1-1480
CFTR,P13569,6UK1,A/B/C/D,1202-1430
CFTR,P13569,6WBS,A/B,388-646
CFTR,P13569,6ZE1,A,387-646
CFTR,P13569,7QI1,E/F,747-774
CFTR,P13569,7SV7,A,1-1480
CFTR,P13569,7SVD,A,1-1480
CFTR,P13569,7SVR,A,1-1480
CFTR,P13569,8EIG,A,1-1480
CFTR,P13569,8EIO,A,1-1480
CFTR,P13569,8EIQ,A,1-1480
CFTR,P13569,8EJ1,A,1-1480
CFTR,P13569,8FZQ,A,1-1480
CFTR,P13569,8GLS,A,1-1480
CFTR,P13569,8UBR,A,1-1480
CFTR,P13569,8V7Z,A,11-1431
CFTR,P13569,8V81,A,3-1440
